draft_num,draft_year,report,word_count,A,G,GP,PIM,Pts,draft_team,junior_team,name,pos,round_num,clas
200,2018,"His start was slowed by a preseason injury but he was able to put himself on the radar with good feet, and passing ability. Besides having outstanding skating ability, he also has shown a willingness to play with physicality.",39,0,0,0,0,0,St. Louis,Barrie Colts [OHL],Tyler_Tucker,D,7,False
198,2018,"Runs hot & cold in terms of compete level. Another player, who at his present size must build a consistent game fulll of competitveness, game after game.",27,0,0,0,0,0,Calgary,Rimouski Oceanic [QMJHL],Dmitry_Zavgorodniy,L,7,False
194,2018,Committed to the University of Minnesota-Duluth.,6,0,0,0,0,0,Ottawa,Minnetonka (Minn. H.S.),Luke_Loheit,R,7,False
189,2018,"Long term British hopeful from the top English League. Tall, thin, with really good dash, feet, and a high offensive skill level. Is a project that will need to leave home for the CHL or a strong Swedish team and begin adding muscle. Needs to grow his game against tougher competition.",51,0,0,0,0,0,Arizona,Sheffield Steelers [EIHL],Liam_Kirk,L,7,False
185,2018,"Long-term developmental defender that may be able to hit paydirt and make it worth the wait. Has size strength and skating ability, and is very good at anchoring. Keeps opponents boxed out. He simply is off far too much on his passes and the it is almost like there is a bomb on the end of his stick that explodes into a turnover. Patience and excellent developmental coaching is what will be needed.",73,0,0,0,0,0,Vegas,Baie-Comeau Drakkar [QMJHL],Xavier_Bouchard,D,6,False
183,2018,Committed to the Univ. of Minnesota-Duluth.,6,0,0,0,0,0,Tampa Bay,Sioux City Musketeers [USHL],Cole_Koepke,F,6,False
184,2018,2nd year eligible,3,0,0,0,0,0,Winnipeg,Waterloo Black Hawks [USHL],Jared_Moe,G,6,False
193,2018,"Brother of Jaccob, he is committed to Colorado College.",9,0,0,0,0,0,Chicago,Lincoln Stars [USHL],Josiah_Slavin,L,7,False
116,2016,Committed to the University of North Dakota.,7,0,0,0,0,0,Dallas,U. of North Dakota [NCHC],Rhett_Gardner,C,4,False
182,2018,Committed to UMass (Amherst).,4,0,0,0,0,0,San Jose,UMass-Amherst [H-East],John_Leonard,C,6,False
119,2016,"An elite shooter who finishes without any hesitation. Very strong on his skates, he capitalizes on any opening he is given, and is the guy no one saw sneak in for the backdoor play. Works hard on the forecheck.",39,0,0,0,0,0,St. Louis,Brandon Wheat Kings [WHL],Tanner_Kaspick,C,4,False
114,2016,Plays big even though he isn't.,6,0,0,1,2,0,Florida,Oshawa Generals [OHL],Riley_Stillman,D,4,False
113,2016,"Is trying to reprieve a disappointing 2013-14 season. He short and undersized at 174 pounds. He is a swift playerwho darts in on the rush and off the cycle. Has good scoring touch with his hard wrist shot, and is very agile. Provides nice feed and drop passes. Part of teh reason he was drafted two times before is it took him until this season to shown strong acceleration to go with his quickness, His defensive zone presence was almost almost nonexistent. Wasn't that strong on the puck with his carries or very creative or able to make passes to his teammates that show imagination. He was a nice centre-forward in the Q, but that doesn’t necessarily project him as a  pro until he improved those parts of his game. He has and added to his game taking up the role as an agitator and guy you just don't want to play against.Still far from ready to com pete for a role as a bottom six NHLer, he is working towards that goal.",173,0,0,0,0,0,Chicago,Saint John Sea Dogs [QMJHL],Nathan_Noel,C,4,False
112,2016,"Swedish defender with good size, footwork, and stick. He doesn’t wow you with high offensive attack skills, but nonetheless is a very smart and responsible defenseman. He is an excellent backward skater with good physical package. A rangy defender who maintains his gaps and seems to make good decisions on when to attack the puck carrier and when to back off. His big stick gets in the passing lane and displays smart body placement in his end. He can take or receive a puck and quick change direction and transition the puck up-ice. He skating motions a bit stiff laterally, but there’s nor denying he can quickly get where he wants. He walks the blue line on the PP attack. Has a strong point shot but it’s accuracy and placement are areas for improvement. Simply doesn't seem to have the head to help comntribute much as an attacker. A prospect you let develop his feet and attack skills, but looks like a good safe bet for the team that will do just that.",173,0,0,0,0,0,Los Angeles,HV71 Jrs (Sweden),Jacob_Moverare,D,4,False
110,2016,"Strong 200 foot defender good speed, passing ability and plays in all situations. Not overly large, and loses many one on one battles because of it. Very calm and composed with a good head to making the right defensive plays. Has a ways to develop and has a frame that will oblige. Not a true mailman with the puck, but has some upside.",63,0,0,0,0,0,Chicago,Brynas IF Gavle [SweHL],Lucas_Carlsson,D,4,False
109,2016,"Can be viewed as a ""Christ Tierney""  type player and selection. Doesn't play PP minutes, or compile huge scoring numbers, but plays a pro-style and projects as a third line centre who slide throughout and NHL teams line-up. Smart and competitive, with excellent North-South feet, distributes the puck well on the attack, and does all the things they make forwards succesful. Very strong on his stick, and great on the wall and down low. He plays against the top teams opposing lines and he is good in his own end. Very good in the dot, and he difficult to play against and even contain. You aren't drafting him with the idea he projects as a future top six guy; just a really good driven bottom of the roster competitor who you can trust to be out there.",137,0,0,0,0,0,Philadelphia,Kitchener Rangers [OHL],Connor_Bunnaman,C,4,False
106,2016,Committed to Providence College,4,0,0,0,0,0,Minnesota,Tri-City Storm [USHL],Brandon_Duhaime,F,4,False
104,2016,"Smart and skilled American wing who just may be the best pure skater in the draft. Aggressive and causes the opposing defense to cough up the puck. His stop/starts are off the charts, and causes fits. He has committed to the University of Wisconsin.",44,0,0,0,0,0,Carolina,Chicago Steel [USHL],Max_Zimmer,L,4,False
103,2016,Committed to Rensselaer Polytechnical Institute.,5,0,0,0,0,0,Ottawa,Fairbanks Ice Dogs [NAHL],Todd_Burgess,R,4,False
102,2016,"Big Russian centre who has returned from a back injury that put him on the shelf last season. He displays speed, size, skill,soft hands, a strong stride, acceleration, and top gears. Hasn’t shown elite creativity, strong decision making or on-ice vision, but that might develop. Wins the puck and is strong when he has it. He moves well laterally and shield the puck well. You can count on him to plant himself in front the net and using his big body to get opportunities.",84,0,0,0,0,0,New Jersey,Russia U-18 Team,Mikhail_Maltsev,L,4,False
100,2016,"Undersized defenseman with great poise, decisions, feet, skill set, and offensive capabilities. He can be in his own end, avoid the forecheck turn up ice and carry or outlet it, and if he passes it he will be the four attacker on the rush in no time. If the transition back to the opposition he has the mobility and speed to still be the back in his end defending. Decent at handling most attackers one on one, boxing them out. Plays with calm and is a terrific puck mover in the offensive zone and the power play. Excellent with his decisions with the puck on the PP. Might be THE best offense man in the class. Needs to get stronger and thicker if he is going to project as an all-around pro.",132,20,0,120,10,20,Montreal,London Knights [OHL],Victor_Mete,D,4,True
111,2016,"Undersized centre-forward with great skill and ability to generate offensive. Has high end attack instincts and the ability to create on both the PP and even strength. Not the biggest guy or the strongest skater, but he has a knack for finding the the right area with his quick smart passes and shots. A player still in the developmental stage. many areas are going need to improve to continue his upward spiral.  Has a quick stick recognition skills and ability to get loose. His defensive game is a work in progress, but can't be accused of not given effort in all three zones.",103,0,0,0,0,0,San Jose,Moose Jaw Warriors [WHL],Noah_Gregor,C,4,False
97,2016,"The jury is still out on this lanky Swedish defender who may be further away from the finished product than most. This is a very mobile big man is in his infancy in terms of reading the play, decision-making, and establishing position of the opposition. And after all that is sorted out, a bit more edge would be nice. Plays well when he simplifies his game. A long term developmental project who could develop with work.",76,0,0,0,0,0,Winnipeg,HV71 Jrs (Sweden),Jacob_Cederholm,D,4,False
118,2016,Committed to the University of Vermont.,6,0,0,0,0,0,Tampa Bay,Cedar Rapids RoughRiders [USHL],Ross_Colton,F,4,False
99,2016,"Sleeper with terrific size, good strength, and surprising skating agility. Handles the puck very well, and is not shy about using his size to get his way. His Canadians team won the CCHL championship.Has some offensive upside and scouts will give him close looks as the draft gets closer. He will grow his game at Penn State next season.",59,0,0,0,0,0,Buffalo,Carleton Place Canadians [CCHL],Brett_Murray,L,4,False
